Wall time,Round,Iteration,Value,
1644415396.82101,100,100,0.2432000041008,
1644415419.02334,101,101,0.239700004458427,
1644415440.99393,102,102,0.25789999961853,
1644415463.15783,103,103,0.258300006389618,
1644415485.58754,104,104,0.240500003099442,
1644415507.9825,105,105,0.227599993348122,
1644415529.79999,106,106,0.20610000193119,
1644415551.99003,107,107,0.198899999260902,
1644415574.1111,108,108,0.226600006222725,
1644415596.12621,109,109,0.251199990510941,
1644415617.43408,110,110,0.251199990510941,
1644415639.09191,111,111,0.2449000030756,
1644415660.79717,112,112,0.255100011825562,
1644415682.29859,113,113,0.261500000953674,
1644415703.90287,114,114,0.275000005960464,
1644415726.35211,115,115,0.275799989700317,
1644415748.72903,116,116,0.270799994468689,
1644415770.58505,117,117,0.256900012493134,
1644415792.78799,118,118,0.246399998664856,
1644415815.04476,119,119,0.238000005483627,
1644415837.03841,120,120,0.234500005841255,
1644415858.63689,121,121,0.24269999563694,
1644415880.13127,122,122,0.250900000333786,
1644415901.58789,123,123,0.257499992847443,
1644415923.04053,124,124,0.264699995517731,
1644415945.1497,125,125,0.26120001077652,
1644415966.97295,126,126,0.272599995136261,
1644415988.57469,127,127,0.279300004243851,
1644416009.98544,128,128,0.276699990034103,
1644416031.98063,129,129,0.273400008678436,
1644416053.55922,130,130,0.267399996519089,
1644416074.9881,131,131,0.269400000572205,
1644416096.60573,132,132,0.273299992084503,
1644416118.15629,133,133,0.267500013113022,
1644416139.73536,134,134,0.26570001244545,
1644416161.13104,135,135,0.260399997234344,
1644416183.13744,136,136,0.261099994182587,
1644416204.93863,137,137,0.273499995470047,
1644416226.76037,138,138,0.278899997472763,
1644416248.2569,139,139,0.27700001001358,
1644416270.22135,140,140,0.273000001907349,
1644416293.8955,141,141,0.276199996471405,
1644416315.72754,142,142,0.275400012731552,
1644416339.34845,143,143,0.274800002574921,
1644416361.98162,144,144,0.28549998998642,
1644416384.81487,145,145,0.284200012683868,
1644416408.99667,146,146,0.275599986314774,
1644416430.6399,147,147,0.27810001373291,
1644416453.78189,148,148,0.283899992704391,
1644416477.40488,149,149,0.286700010299683,
1644416499.99518,150,150,0.291200011968613,
1644416522.76033,151,151,0.283699989318848,
1644416546.50071,152,152,0.269899994134903,
1644416569.71586,153,153,0.257600009441376,
1644416592.24475,154,154,0.256000012159348,
1644416614.29602,155,155,0.255499988794327,
1644416637.50434,156,156,0.263300001621246,
1644416660.29144,157,157,0.278600007295609,
1644416683.08218,158,158,0.300399988889694,
1644416705.25472,159,159,0.30919998884201,
1644416727.55772,160,160,0.302799999713898,
1644416749.89074,161,161,0.302500009536743,
1644416772.19604,162,162,0.313499987125397,
1644416794.24405,163,163,0.315100014209747,
1644416816.58437,164,164,0.307000011205673,
1644416838.95217,165,165,0.303999990224838,
1644416861.10446,166,166,0.298900008201599,
1644416883.05458,167,167,0.299199998378754,
1644416905.44602,168,168,0.304300010204315,
1644416927.70114,169,169,0.315800011157989,
1644416950.11661,170,170,0.322200000286102,
1644416972.2447,171,171,0.331000000238419,
1644416994.86875,172,172,0.328500002622604,
1644417018.43926,173,173,0.313499987125397,
1644417041.13289,174,174,0.29449999332428,
1644417063.54152,175,175,0.273999989032745,
1644417086.24083,176,176,0.263599991798401,
1644417108.85052,177,177,0.260399997234344,
1644417131.43378,178,178,0.279399991035461,
1644417153.38539,179,179,0.306499987840652,
1644417175.89489,180,180,0.321200013160706,
1644417198.57938,181,181,0.317099988460541,
1644417220.79138,182,182,0.298900008201599,
1644417242.8368,183,183,0.290600001811981,
1644417265.75384,184,184,0.298900008201599,
1644417288.37618,185,185,0.303299993276596,
1644417310.76706,186,186,0.297100007534027,
1644417332.39212,187,187,0.261400014162064,
1644417355.38593,188,188,0.24609999358654,
1644417378.0773,189,189,0.261999994516373,
1644417400.51078,190,190,0.282599985599518,
1644417422.72492,191,191,0.292499989271164,
1644417446.17245,192,192,0.313199996948242,
1644417469.32063,193,193,0.314999997615814,
1644417492.28654,194,194,0.288500010967255,
1644417515.39247,195,195,0.266000002622604,
1644417537.18233,196,196,0.268299996852875,
1644417558.88825,197,197,0.284299999475479,
1644417580.62238,198,198,0.291500002145767,
1644417602.30973,199,199,0.288700014352798,
1644417623.85575,200,200,0.289799988269806,0.331
