Wall time,Round,Iteration,Value,Max Value,
1644375459.61508,136,,0.364921897649765,0.388982683420181,
1644375508.62023,137,,0.34940904378891,0.388982683420181,
1644375556.77597,138,,0.344976782798767,0.388982683420181,
1644375604.0695,139,,0.335056990385056,0.388982683420181,
1644375652.79521,140,,0.360489666461945,0.388982683420181,
1644375699.13053,141,,0.292317420244217,0.388982683420181,
1644375747.36484,142,,0.38476151227951,0.388982683420181,
1644375794.54265,143,,0.376424640417099,0.388982683420181,
1644375841.95961,144,,0.406817227602005,0.406817227602005,
1644375891.20606,145,,0.40037989616394,0.406817227602005,
1644375939.7464,146,,0.336639940738678,0.406817227602005,
1644375989.88968,147,,0.416737020015717,0.416737020015717,
1644376036.48693,148,,0.447235107421875,0.447235107421875,
1644376084.46733,149,,0.363233417272568,0.447235107421875,
1644376133.02164,150,,0.293900370597839,0.447235107421875,
1644376178.28882,151,,0.251582950353622,0.447235107421875,
1644376228.81115,152,,0.229316160082817,0.447235107421875,
1644376276.20792,153,,0.317855626344681,0.447235107421875,
1644376322.20058,154,,0.352891504764557,0.447235107421875,
1644376374.67813,155,,0.334107220172882,0.447235107421875,
1644376421.01077,156,,0.345715492963791,0.447235107421875,
1644376468.62839,157,,0.283875048160553,0.447235107421875,
1644376515.12053,158,,0.408611238002777,0.447235107421875,
1644376563.51037,159,,0.37093710899353,0.447235107421875,
1644376613.55973,160,,0.343604892492294,0.447235107421875,
1644376658.78839,161,,0.336323350667953,0.447235107421875,
1644376709.76411,162,,0.31342339515686,0.447235107421875,
1644376758.72335,163,,0.34613761305809,0.447235107421875,
1644376806.28741,164,,0.363127887248993,0.447235107421875,
1644376859.13499,165,,0.334951460361481,0.447235107421875,
1644376907.27347,166,,0.423701971769333,0.447235107421875,
1644376956.40298,167,,0.460215270519257,0.460215270519257,
1644377009.09496,168,,0.351941734552383,0.460215270519257,
1644377054.44684,169,,0.387505263090134,0.460215270519257,
1644377103.75267,170,,0.333474040031433,0.460215270519257,
1644377151.65806,171,,0.340438991785049,0.460215270519257,
1644377197.02865,172,,0.422752201557159,0.460215270519257,
1644377248.00495,173,,0.3386450111866,0.460215270519257,
1644377298.09319,174,,0.391726464033127,0.460215270519257,
1644377345.01903,175,,0.397636145353317,0.460215270519257,
1644377392.8807,176,,0.342549592256546,0.460215270519257,
1644377440.28731,177,,0.373680889606476,0.460215270519257,
1644377489.80125,178,,0.274377375841141,0.460215270519257,
1644377539.5998,179,,0.367243558168411,0.460215270519257,
1644377588.74965,180,,0.321654707193375,0.460215270519257,
1644377639.0924,181,,0.365132957696915,0.460215270519257,
1644377682.98347,182,,0.383917272090912,0.460215270519257,
1644377733.84208,183,,0.406500637531281,0.460215270519257,
1644377781.75027,184,,0.403229206800461,0.460215270519257,
1644377829.83396,185,,0.357640355825424,0.460215270519257,
1644377877.24578,186,,0.383073031902313,0.460215270519257,
1644377923.90991,187,,0.363866597414017,0.460215270519257,
1644377974.09511,188,,0.382334321737289,0.460215270519257,
1644378020.4695,189,,0.393731534481049,0.460215270519257,
1644378067.87896,190,,0.419164210557938,0.460215270519257,
1644378116.52376,191,,0.408189117908478,0.460215270519257,
1644378162.17354,192,,0.382967501878738,0.460215270519257,
1644378209.24469,193,,0.457999169826508,0.460215270519257,
1644378256.3436,194,,0.316483736038208,0.460215270519257,
1644378303.98197,195,,0.37579146027565,0.460215270519257,
1644378358.1183,196,,0.38518363237381,0.460215270519257,
1644378404.04306,197,,0.404073446989059,0.460215270519257,
1644378454.25236,198,,0.409666538238525,0.460215270519257,
1644378504.59232,199,,0.458948910236359,0.460215270519257,
1644378549.93187,200,,0.331152379512787,0.460215270519257,0.460215270519257
